Combined	All	ASV	Compartment	GxY	Soil_div	Rel_abund_Seed	Type
ASV6633_MajorY1	nsSeed-MajorY1	ASV6633	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6633_MajorY2	nsSeed-MajorY2	ASV6633	Seed	MajorY2	ns 	0.003777667	< 0.01%: Rare
ASV6634_BostonY1	nsSeed-BostonY1	ASV6634	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6634_BostonY2	nsSeed-BostonY2	ASV6634	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6634_MajorY1	nsSeed-MajorY1	ASV6634	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6634_MajorY2	nsSeed-MajorY2	ASV6634	Seed	MajorY2	ns 	0.003777667	< 0.01%: Rare
ASV6635_BostonY1	nsSeed-BostonY1	ASV6635	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6635_BostonY2	nsSeed-BostonY2	ASV6635	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6635_MajorY1	nsSeed-MajorY1	ASV6635	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6635_MajorY2	nsSeed-MajorY2	ASV6635	Seed	MajorY2	ns 	0.004003785	< 0.01%: Rare
ASV6636_BostonY1	nsSeed-BostonY1	ASV6636	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6636_BostonY2	nsSeed-BostonY2	ASV6636	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6636_MajorY1	nsSeed-MajorY1	ASV6636	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6636_MajorY2	nsSeed-MajorY2	ASV6636	Seed	MajorY2	ns 	0.004003785	< 0.01%: Rare
ASV6637_BostonY1	nsSeed-BostonY1	ASV6637	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6637_BostonY2	nsSeed-BostonY2	ASV6637	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6637_MajorY1	nsSeed-MajorY1	ASV6637	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6637_MajorY2	nsSeed-MajorY2	ASV6637	Seed	MajorY2	ns 	0.006083398	< 0.01%: Rare
ASV6638_BostonY1	nsSeed-BostonY1	ASV6638	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6638_BostonY2	nsSeed-BostonY2	ASV6638	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6638_MajorY1	nsSeed-MajorY1	ASV6638	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6638_MajorY2	nsSeed-MajorY2	ASV6638	Seed	MajorY2	ns 	0.004353074	< 0.01%: Rare
ASV6639_BostonY1	nsSeed-BostonY1	ASV6639	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6639_BostonY2	nsSeed-BostonY2	ASV6639	Seed	BostonY2	ns 	0.004367419	< 0.01%: Rare
ASV6639_MajorY1	nsSeed-MajorY1	ASV6639	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6639_MajorY2	nsSeed-MajorY2	ASV6639	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV664_BostonY1	nsSeed-BostonY1	ASV664	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV664_BostonY2	nsSeed-BostonY2	ASV664	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV664_MajorY1	nsSeed-MajorY1	ASV664	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV664_MajorY2	nsSeed-MajorY2	ASV664	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6640_BostonY1	nsSeed-BostonY1	ASV6640	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6640_BostonY2	nsSeed-BostonY2	ASV6640	Seed	BostonY2	ns 	0.001857441	< 0.01%: Rare
ASV6640_MajorY1	nsSeed-MajorY1	ASV6640	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6640_MajorY2	nsSeed-MajorY2	ASV6640	Seed	MajorY2	ns 	0.002770138	< 0.01%: Rare
ASV6641_BostonY1	nsSeed-BostonY1	ASV6641	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6641_BostonY2	nsSeed-BostonY2	ASV6641	Seed	BostonY2	ns 	0.003877814	< 0.01%: Rare
ASV6641_MajorY1	nsSeed-MajorY1	ASV6641	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6641_MajorY2	nsSeed-MajorY2	ASV6641	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6642_BostonY1	nsSeed-BostonY1	ASV6642	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6642_BostonY2	nsSeed-BostonY2	ASV6642	Seed	BostonY2	ns 	0.005778828	< 0.01%: Rare
ASV6642_MajorY1	nsSeed-MajorY1	ASV6642	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6642_MajorY2	nsSeed-MajorY2	ASV6642	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6643_BostonY1	nsSeed-BostonY1	ASV6643	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6643_BostonY2	nsSeed-BostonY2	ASV6643	Seed	BostonY2	ns 	0.004367419	< 0.01%: Rare
ASV6643_MajorY1	nsSeed-MajorY1	ASV6643	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6643_MajorY2	nsSeed-MajorY2	ASV6643	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6644_BostonY1	nsSeed-BostonY1	ASV6644	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6644_BostonY2	nsSeed-BostonY2	ASV6644	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6644_MajorY1	nsSeed-MajorY1	ASV6644	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6644_MajorY2	nsSeed-MajorY2	ASV6644	Seed	MajorY2	ns 	0.004003785	< 0.01%: Rare
ASV6645_BostonY1	nsSeed-BostonY1	ASV6645	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6645_BostonY2	nsSeed-BostonY2	ASV6645	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6645_MajorY1	nsSeed-MajorY1	ASV6645	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6645_MajorY2	nsSeed-MajorY2	ASV6645	Seed	MajorY2	ns 	0.004003785	< 0.01%: Rare
ASV6646_BostonY1	nsSeed-BostonY1	ASV6646	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6646_BostonY2	nsSeed-BostonY2	ASV6646	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6646_MajorY1	nsSeed-MajorY1	ASV6646	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6646_MajorY2	nsSeed-MajorY2	ASV6646	Seed	MajorY2	ns 	0.006083398	< 0.01%: Rare
ASV6647_BostonY1	nsSeed-BostonY1	ASV6647	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6647_BostonY2	nsSeed-BostonY2	ASV6647	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6647_MajorY1	nsSeed-MajorY1	ASV6647	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6647_MajorY2	nsSeed-MajorY2	ASV6647	Seed	MajorY2	ns 	0.006083398	< 0.01%: Rare
ASV6648_BostonY1	nsSeed-BostonY1	ASV6648	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6648_BostonY2	nsSeed-BostonY2	ASV6648	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6648_MajorY1	nsSeed-MajorY1	ASV6648	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6648_MajorY2	nsSeed-MajorY2	ASV6648	Seed	MajorY2	ns 	0.004353074	< 0.01%: Rare
ASV6649_BostonY1	nsSeed-BostonY1	ASV6649	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6649_BostonY2	nsSeed-BostonY2	ASV6649	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6649_MajorY1	nsSeed-MajorY1	ASV6649	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6649_MajorY2	nsSeed-MajorY2	ASV6649	Seed	MajorY2	ns 	0.004353074	< 0.01%: Rare
ASV665_BostonY1	nsSeed-BostonY1	ASV665	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV665_BostonY2	nsSeed-BostonY2	ASV665	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV665_MajorY1	nsSeed-MajorY1	ASV665	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV665_MajorY2	nsSeed-MajorY2	ASV665	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6650_BostonY1	nsSeed-BostonY1	ASV6650	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6650_BostonY2	nsSeed-BostonY2	ASV6650	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6650_MajorY1	nsSeed-MajorY1	ASV6650	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6650_MajorY2	nsSeed-MajorY2	ASV6650	Seed	MajorY2	ns 	0.004353074	< 0.01%: Rare
ASV6651_BostonY1	nsSeed-BostonY1	ASV6651	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6651_BostonY2	nsSeed-BostonY2	ASV6651	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6651_MajorY1	nsSeed-MajorY1	ASV6651	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6651_MajorY2	nsSeed-MajorY2	ASV6651	Seed	MajorY2	ns 	0.004353074	< 0.01%: Rare
ASV6652_BostonY1	nsSeed-BostonY1	ASV6652	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6652_BostonY2	nsSeed-BostonY2	ASV6652	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6652_MajorY1	nsSeed-MajorY1	ASV6652	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6652_MajorY2	nsSeed-MajorY2	ASV6652	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6653_BostonY1	nsSeed-BostonY1	ASV6653	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6653_BostonY2	nsSeed-BostonY2	ASV6653	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6653_MajorY1	nsSeed-MajorY1	ASV6653	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6653_MajorY2	nsSeed-MajorY2	ASV6653	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6654_BostonY1	nsSeed-BostonY1	ASV6654	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6654_BostonY2	nsSeed-BostonY2	ASV6654	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6654_MajorY1	nsSeed-MajorY1	ASV6654	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6654_MajorY2	nsSeed-MajorY2	ASV6654	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6655_BostonY1	nsSeed-BostonY1	ASV6655	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6655_BostonY2	nsSeed-BostonY2	ASV6655	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6655_MajorY1	nsSeed-MajorY1	ASV6655	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6655_MajorY2	nsSeed-MajorY2	ASV6655	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6656_BostonY1	nsSeed-BostonY1	ASV6656	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6656_BostonY2	nsSeed-BostonY2	ASV6656	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6656_MajorY1	nsSeed-MajorY1	ASV6656	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6656_MajorY2	nsSeed-MajorY2	ASV6656	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6657_BostonY1	nsSeed-BostonY1	ASV6657	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6657_BostonY2	nsSeed-BostonY2	ASV6657	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6657_MajorY1	nsSeed-MajorY1	ASV6657	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6657_MajorY2	nsSeed-MajorY2	ASV6657	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6659_BostonY1	nsSeed-BostonY1	ASV6659	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6659_BostonY2	nsSeed-BostonY2	ASV6659	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6659_MajorY1	nsSeed-MajorY1	ASV6659	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6659_MajorY2	nsSeed-MajorY2	ASV6659	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV666_BostonY1	nsSeed-BostonY1	ASV666	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV666_BostonY2	nsSeed-BostonY2	ASV666	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV666_MajorY1	nsSeed-MajorY1	ASV666	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV666_MajorY2	nsSeed-MajorY2	ASV666	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6660_BostonY1	nsSeed-BostonY1	ASV6660	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6660_BostonY2	nsSeed-BostonY2	ASV6660	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6660_MajorY1	nsSeed-MajorY1	ASV6660	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6660_MajorY2	nsSeed-MajorY2	ASV6660	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6661_BostonY1	nsSeed-BostonY1	ASV6661	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6661_BostonY2	nsSeed-BostonY2	ASV6661	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6661_MajorY1	nsSeed-MajorY1	ASV6661	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6661_MajorY2	nsSeed-MajorY2	ASV6661	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6665_BostonY1	nsSeed-BostonY1	ASV6665	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6665_BostonY2	nsSeed-BostonY2	ASV6665	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6665_MajorY1	nsSeed-MajorY1	ASV6665	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6665_MajorY2	nsSeed-MajorY2	ASV6665	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6666_BostonY1	nsSeed-BostonY1	ASV6666	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6666_BostonY2	nsSeed-BostonY2	ASV6666	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6666_MajorY1	nsSeed-MajorY1	ASV6666	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6666_MajorY2	nsSeed-MajorY2	ASV6666	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6667_BostonY1	nsSeed-BostonY1	ASV6667	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6667_BostonY2	nsSeed-BostonY2	ASV6667	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6667_MajorY1	nsSeed-MajorY1	ASV6667	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6667_MajorY2	nsSeed-MajorY2	ASV6667	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6668_BostonY1	nsSeed-BostonY1	ASV6668	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6668_BostonY2	nsSeed-BostonY2	ASV6668	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6668_MajorY1	nsSeed-MajorY1	ASV6668	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6668_MajorY2	nsSeed-MajorY2	ASV6668	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV667_BostonY1	nsSeed-BostonY1	ASV667	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV667_BostonY2	nsSeed-BostonY2	ASV667	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV667_MajorY1	nsSeed-MajorY1	ASV667	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV667_MajorY2	nsSeed-MajorY2	ASV667	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6670_BostonY1	nsSeed-BostonY1	ASV6670	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6670_BostonY2	nsSeed-BostonY2	ASV6670	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6670_MajorY1	nsSeed-MajorY1	ASV6670	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6670_MajorY2	nsSeed-MajorY2	ASV6670	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6672_BostonY1	nsSeed-BostonY1	ASV6672	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6672_BostonY2	nsSeed-BostonY2	ASV6672	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6672_MajorY1	nsSeed-MajorY1	ASV6672	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6672_MajorY2	nsSeed-MajorY2	ASV6672	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6674_BostonY1	nsSeed-BostonY1	ASV6674	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6674_BostonY2	nsSeed-BostonY2	ASV6674	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6674_MajorY1	nsSeed-MajorY1	ASV6674	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6674_MajorY2	nsSeed-MajorY2	ASV6674	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6675_BostonY1	nsSeed-BostonY1	ASV6675	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6675_BostonY2	nsSeed-BostonY2	ASV6675	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6675_MajorY1	nsSeed-MajorY1	ASV6675	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6675_MajorY2	nsSeed-MajorY2	ASV6675	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6677_BostonY1	nsSeed-BostonY1	ASV6677	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6677_BostonY2	nsSeed-BostonY2	ASV6677	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6677_MajorY1	nsSeed-MajorY1	ASV6677	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6677_MajorY2	nsSeed-MajorY2	ASV6677	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6679_BostonY1	nsSeed-BostonY1	ASV6679	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6679_BostonY2	nsSeed-BostonY2	ASV6679	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6679_MajorY1	nsSeed-MajorY1	ASV6679	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6679_MajorY2	nsSeed-MajorY2	ASV6679	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV668_BostonY1	nsSeed-BostonY1	ASV668	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV668_BostonY2	nsSeed-BostonY2	ASV668	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV668_MajorY1	nsSeed-MajorY1	ASV668	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV668_MajorY2	nsSeed-MajorY2	ASV668	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6680_BostonY1	nsSeed-BostonY1	ASV6680	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6680_BostonY2	nsSeed-BostonY2	ASV6680	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6680_MajorY1	nsSeed-MajorY1	ASV6680	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6680_MajorY2	nsSeed-MajorY2	ASV6680	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6681_BostonY1	nsSeed-BostonY1	ASV6681	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6681_BostonY2	nsSeed-BostonY2	ASV6681	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6681_MajorY1	nsSeed-MajorY1	ASV6681	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6681_MajorY2	nsSeed-MajorY2	ASV6681	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6683_BostonY1	nsSeed-BostonY1	ASV6683	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6683_BostonY2	nsSeed-BostonY2	ASV6683	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6683_MajorY1	nsSeed-MajorY1	ASV6683	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6683_MajorY2	nsSeed-MajorY2	ASV6683	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6685_BostonY1	nsSeed-BostonY1	ASV6685	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6685_BostonY2	nsSeed-BostonY2	ASV6685	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6685_MajorY1	nsSeed-MajorY1	ASV6685	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6685_MajorY2	nsSeed-MajorY2	ASV6685	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6686_BostonY1	nsSeed-BostonY1	ASV6686	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6686_BostonY2	nsSeed-BostonY2	ASV6686	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6686_MajorY1	nsSeed-MajorY1	ASV6686	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6686_MajorY2	nsSeed-MajorY2	ASV6686	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6687_BostonY1	nsSeed-BostonY1	ASV6687	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6687_BostonY2	nsSeed-BostonY2	ASV6687	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6687_MajorY1	nsSeed-MajorY1	ASV6687	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6687_MajorY2	nsSeed-MajorY2	ASV6687	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6688_BostonY1	nsSeed-BostonY1	ASV6688	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6688_BostonY2	nsSeed-BostonY2	ASV6688	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6688_MajorY1	nsSeed-MajorY1	ASV6688	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6688_MajorY2	nsSeed-MajorY2	ASV6688	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6689_BostonY1	nsSeed-BostonY1	ASV6689	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6689_BostonY2	nsSeed-BostonY2	ASV6689	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6689_MajorY1	nsSeed-MajorY1	ASV6689	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6689_MajorY2	nsSeed-MajorY2	ASV6689	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV669_BostonY1	nsSeed-BostonY1	ASV669	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV669_BostonY2	nsSeed-BostonY2	ASV669	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV669_MajorY1	nsSeed-MajorY1	ASV669	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV669_MajorY2	nsSeed-MajorY2	ASV669	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6690_BostonY1	nsSeed-BostonY1	ASV6690	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6690_BostonY2	nsSeed-BostonY2	ASV6690	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6690_MajorY1	nsSeed-MajorY1	ASV6690	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6690_MajorY2	nsSeed-MajorY2	ASV6690	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6691_BostonY1	nsSeed-BostonY1	ASV6691	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6691_BostonY2	nsSeed-BostonY2	ASV6691	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6691_MajorY1	nsSeed-MajorY1	ASV6691	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6691_MajorY2	nsSeed-MajorY2	ASV6691	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6693_BostonY1	nsSeed-BostonY1	ASV6693	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6693_BostonY2	nsSeed-BostonY2	ASV6693	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6693_MajorY1	nsSeed-MajorY1	ASV6693	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6693_MajorY2	nsSeed-MajorY2	ASV6693	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6694_BostonY1	nsSeed-BostonY1	ASV6694	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6694_BostonY2	nsSeed-BostonY2	ASV6694	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6694_MajorY1	nsSeed-MajorY1	ASV6694	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6694_MajorY2	nsSeed-MajorY2	ASV6694	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6695_BostonY1	nsSeed-BostonY1	ASV6695	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6695_BostonY2	nsSeed-BostonY2	ASV6695	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6695_MajorY1	nsSeed-MajorY1	ASV6695	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6695_MajorY2	nsSeed-MajorY2	ASV6695	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6696_BostonY1	nsSeed-BostonY1	ASV6696	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6696_BostonY2	nsSeed-BostonY2	ASV6696	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6696_MajorY1	nsSeed-MajorY1	ASV6696	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6696_MajorY2	nsSeed-MajorY2	ASV6696	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6697_BostonY1	nsSeed-BostonY1	ASV6697	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6697_BostonY2	nsSeed-BostonY2	ASV6697	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV6697_MajorY1	nsSeed-MajorY1	ASV6697	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV6697_MajorY2	nsSeed-MajorY2	ASV6697	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV67_BostonY1	nsSeed-BostonY1	ASV67	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV67_BostonY2	nsSeed-BostonY2	ASV67	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV67_MajorY1	nsSeed-MajorY1	ASV67	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV67_MajorY2	nsSeed-MajorY2	ASV67	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV670_BostonY1	nsSeed-BostonY1	ASV670	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV670_BostonY2	nsSeed-BostonY2	ASV670	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV670_MajorY1	nsSeed-MajorY1	ASV670	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV670_MajorY2	nsSeed-MajorY2	ASV670	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV6700_BostonY1	nsSeed-BostonY1	ASV6700	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV6700_BostonY2	nsSeed-BostonY2	ASV6700	Seed	BostonY2	ns 	0	< 0.01%: Rare
